預覽圖,建立時間,平台,機型,配件,品牌,標題,SKU,網址,預覽圖片網址,排除更新,20251229,20251225
,2025-12-25-01,R-Conrad,GCM 18V-254 D,with saw blade x1,Bosch,"Bosch Professional GCM 18V-254 D solo Akku-Kapp- und Gehrungssäge bürstenlos, ohne Akku, ohne Ladegerät 254 mm 30 mm",2804827,https://www.conrad.de/de/p/bosch-professional-gcm-18v-254-d-solo-akku-kapp-und-gehrungssaege-buerstenlos-ohne-akku-ohne-ladegeraet-254-mm-30-mm-2804827.html,https://bilder.obi.de/ebddb24e-f6e6-45fb-85e6-5e2302755c0a/prZZK/image.jpeg,N,527.8,527.8
,2025-12-25-01,R-GoTools,GCM 18V-254 D,with saw blade x1,Bosch,Bosch Akku-Kapp- und Gehrungssäge BITURBO GCM 18V-254 D ohne Akku und Ladegerät,172381,https://www.gotools.de/marken/bosch/bosch-akku-kapp-und-gehrungssaege-biturbo-gcm-18v-254-d-ohne-akku-und-ladegeraet_172381_63370,https://bilder.obi.de/ebddb24e-f6e6-45fb-85e6-5e2302755c0a/prZZK/image.jpeg,N,576.99,576.99
,2025-12-25-01,R-Toolineo,GCM 18V-254 D,with saw blade x1,Bosch,Bosch - Akku-Kapp- und Gehrungssäge BITURBO GCM 18V-254 D (0601B51100),V00000003667485,https://toolineo.de/akku-kapp-und-gehrungssaege-biturbo-gcm-18v-254-d-0601b51100-v00000003667485-prdV00000003667485,https://bilder.obi.de/ebddb24e-f6e6-45fb-85e6-5e2302755c0a/prZZK/image.jpeg,N,697.34,697.34
,2025-12-25-01,Bosch,GCM 18V-254 D,with saw blade x1,Bosch,GCM 18V-254 D,0601B51100,https://www.bosch-professional.com/de/de/products/gcm-18v-254-d-0601B51100,https://bilder.obi.de/ebddb24e-f6e6-45fb-85e6-5e2302755c0a/prZZK/image.jpeg,N,779,779
,2025-12-25-01,R-Contorion,GCM 18V-254 D,with saw blade x1,Bosch,Bosch Akku-Kapp- und Gehrungssäge BITURBO GCM 18V-254 D,83138196,https://www.contorion.de/p/bosch-akku-kapp-und-gehrungssaege-biturbo-gcm-18v-254-d-83138196,https://bilder.obi.de/ebddb24e-f6e6-45fb-85e6-5e2302755c0a/prZZK/image.jpeg,N,670.89,670.89
,2025-12-25-01,R-GoTools,GCM 18V-305 GDC,with saw blade x1,Bosch,Bosch Biturbo Akku Kapp-/Gehrungssäge GCM 18V-305 GDC ohne Akku + Lader / Karton,124144,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/akku-geraete/kreissaegen/bosch-biturbo-akku-kapp-gehrungssaege-gcm-18v-305-gdc-ohne-akku-lader-karton_124144_15142,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124144/middle/124144-0601B43000-2000.jpg.avif,N,998.99,998.99
,2025-12-25-01,R-OBI,GCM 18V-305 GDC,with saw blade x1,Bosch,Bosch Professional Akku-Kapp- und Gehrungssäge Biturbo GCM 18V-305 GDC Solo,1825397,https://www.obi.de/p/1825397/bosch-professional-akku-kapp-und-gehrungssaege-biturbo-gcm-18v-305-gdc-solo,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124144/middle/124144-0601B43000-2000.jpg.avif,N,1079,1079
,2025-12-25-01,R-Toolineo,GCM 18V-305 GDC,with saw blade x1,Bosch,"Bosch - Akku-Kapp- und Gehrungssäge BITURBO GCM 18V-305 GDC, solo",V00000002967478,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/akku-kapp-und-gehrungssaege-biturbo-gcm-18v-305-gdc-solo-v00000002967478-prdV00000002967478-ctg28313.28547.32165,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124144/middle/124144-0601B43000-2000.jpg.avif,N,1242.36,1242.36
,2025-12-25-01,R-GoTools,GCM 18V-305 GDC,"with saw blade x1, battery x2, charger x1",Bosch,"Bosch Akku-Kapp- und Gehrungssäge BITURBO GCM 18V-305 GDC mit 2x 5,5 Ah Akku + Lader",124957,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/akku-geraete/kreissaegen/bosch-akku-kapp-und-gehrungssaege-biturbo-gcm-18v-305-gdc-mit-2x-5-5-ah-akku-lader_124957_15955,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124153/middle/124153-0601B43001-2000.jpg.avif,N,1337.99,1337.99
,2025-12-25-01,Bosch,GCM 18V-305 GDC,with saw blade x1,Bosch,GCM 18V-305 GDC,0601B43000,https://www.bosch-professional.com/de/de/products/gcm-18v-305-gdc-0601B43000,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124144/middle/124144-0601B43000-2000.jpg.avif,N,1388,1388
,2025-12-25-01,R-GoTools,GCM 18V-305 GDC,"with saw blade x1, battery x2, charger x1",Bosch,"Bosch Biturbo Akku Kapp-/Gehrungssäge GCM 18V-305 GDC ProCORE Akkus 2x 8,0 Ah, Ladeg.",173169,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/akku-geraete/kreissaegen/bosch-biturbo-akku-kapp-gehrungssaege-gcm-18v-305-gdc-procore-akkus-2x-8-0-ah-ladeg_173169_64153,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124153/middle/124153-0601B43001-2000.jpg.avif,N,1396.99,1396.99
,2025-12-25-01,R-GoTools,GCM 18V-305 GDC,"with saw blade x1, battery x2, charger x1",Bosch,"Bosch Akku Kapp- und Gehrungssäge GCM 18V-305 GDC Biturbo mit 2x 12,0 Ah + Lader",124153,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/akku-geraete/kreissaegen/bosch-akku-kapp-und-gehrungssaege-gcm-18v-305-gdc-biturbo-mit-2x-12-0-ah-lader_124153_15151,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124153/middle/124153-0601B43001-2000.jpg.avif,N,1559.99,1559.99
,2025-12-25-01,R-Conrad,GCM 18V-305 GDC,with saw blade x1,Bosch,"Bosch Professional BITURBO GCM18V-305 GDC Akku-Kapp- und Gehrungssäge inkl. Bluetooth Modul, ohne Akku, ohne Ladegerät 305 mm 2000 W",2301636,https://www.conrad.de/de/p/bosch-professional-biturbo-gcm18v-305-gdc-akku-kapp-und-gehrungssaege-inkl-bluetooth-modul-ohne-akku-ohne-ladegeraet-3-2301636.html,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124144/middle/124144-0601B43000-2000.jpg.avif,N,962.18,962.18
,2025-12-25-01,R-Conrad,GCM 305-216 D,with saw blade x1,Bosch,Bosch Professional GCM 305-216 D Kapp- und Gehrungssäge 216 mm 30 mm 1200 W,3013526,https://www.conrad.de/de/p/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w-3013526.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003013526PI00/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,352.1,352.1
,2025-12-25-01,R-Hornbach,GCM 305-216 D,with saw blade x1,Bosch,Kapp- und Gehrungssäge Bosch Professional GCM 305-216 D,12282547,https://www.hornbach.de/p/kapp-und-gehrungssaege-bosch-professional-gcm-305-216-d/12282547/,https://asset.conrad.com/media10/isa/160267/c1/-/de/003013526PI00/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,396,396
,2025-12-25-01,R-OBI,GCM 305-216 D,with saw blade x1,Bosch,Bosch Professional Kapp- und Gehrungssäge GCM 305-216 D im Karton,6867485,https://www.obi.de/p/6867485/bosch-professional-kapp-und-gehrungssaege-gcm-305-216-d-im-karton,https://asset.conrad.com/media10/isa/160267/c1/-/de/003013526PI00/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,399.99,399.99
,2025-12-25-01,R-Toolineo,GCM 305-216 D,with saw blade x1,Bosch,Bosch - Kapp- und Gehrungssäge GCM 305-216 D (0601B49000),V00000003667622,https://toolineo.de/kapp-und-gehrungssaege-gcm-305-216-d-0601b49000-v00000003667622-prdV00000003667622,https://asset.conrad.com/media10/isa/160267/c1/-/de/003013526PI00/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,428.47,454.58
,2025-12-25-01,Bosch,GCM 305-216 D,with saw blade x1,Bosch,GCM 305-216 D,0601B49000,https://www.bosch-professional.com/de/de/products/gcm-305-216-d-0601B49000,https://asset.conrad.com/media10/isa/160267/c1/-/de/003013526PI00/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,508,508
,2025-12-25-01,R-Contorion,GCM 305-216 D,with saw blade x1,Bosch,Bosch Kapp- und Gehrungssäge GCM 305-216 D,53989818,https://www.contorion.de/p/bosch-kapp-und-gehrungssaege-gcm-305-216-d-53989818,https://asset.conrad.com/media10/isa/160267/c1/-/de/003013526PI00/bosch-professional-gcm-305-216-d-kapp-und-gehrungssaege-216-mm-30-mm-1200-w.jpg?x=300&y=300,N,444.41,444.41
,2025-12-25-01,R-OBI,GCM 305-254 D,with saw blade x1,Bosch,Bosch Professional Kapp- und Gehrungssäge GCM 305-254 im Karton,6868095,https://www.obi.de/p/6868095/bosch-professional-kapp-und-gehrungssaege-gcm-305-254-im-karton,https://bilder.obi.de/3a7cabbe-ae90-4087-8ce4-a41b148909a2/prZZK/image.jpeg,N,499.99,499.99
,2025-12-25-01,R-Conrad,GCM 305-254 D,with saw blade x1,Bosch,Bosch Professional GCM 305-254 D Kapp- und Gehrungssäge,3013527,https://www.conrad.de/de/p/bosch-professional-gcm-305-254-d-kapp-und-gehrungssaege-3013527.html,https://bilder.obi.de/3a7cabbe-ae90-4087-8ce4-a41b148909a2/prZZK/image.jpeg,N,455.82,487.4
,2025-12-25-01,R-OBI,GCM 305-254 D,with saw blade x2,Bosch,Bosch Professional Kapp- und Gehrungssäge GCM 305-254 D 1.500 W m. 2 x Sägeblatt,7171044,https://www.obi.de/p/7171044/bosch-professional-kapp-und-gehrungssaege-gcm-305-254-d-1-500-w-m-2-x-saegeblatt,https://bilder.obi.de/00a57c19-c669-4fe7-923a-df4b2fedc3dd/prZZD/image.jpeg,N,499.99,499.99
,2025-12-25-01,R-Toolineo,GCM 305-254 D,with saw blade x1,Bosch,Bosch - Kapp- und Gehrungssäge GCM 305-254 D (0601B49100),V00000003667635,https://toolineo.de/kapp-und-gehrungssaege-gcm-305-254-d-0601b49100-v00000003667635-prdV00000003667635,https://bilder.obi.de/3a7cabbe-ae90-4087-8ce4-a41b148909a2/prZZK/image.jpeg,N,602.79,646.17
,2025-12-25-01,Bosch,GCM 305-254 D,with saw blade x1,Bosch,GCM 305-254 D,0601B49100,https://www.bosch-professional.com/de/de/products/gcm-305-254-d-0601B49100,https://bilder.obi.de/3a7cabbe-ae90-4087-8ce4-a41b148909a2/prZZK/image.jpeg,N,712,712
,2025-12-25-01,R-Contorion,GCM 305-254 D,with saw blade x1,Bosch,Bosch Kapp- und Gehrungssäge GCM 305-254 D,54055355,https://www.contorion.de/p/bosch-kapp-und-gehrungssaege-gcm-305-254-d-54055355,https://bilder.obi.de/3a7cabbe-ae90-4087-8ce4-a41b148909a2/prZZK/image.jpeg,N,612.99,612.99
,2025-12-25-01,R-Conrad,GCM 340-305 D,with saw blade x1,Bosch,Bosch Professional GCM 340-305 D Kapp- und Gehrungssäge 305 mm 30 mm 1800 W,3410488,https://www.conrad.de/de/p/bosch-professional-gcm-340-305-d-kapp-und-gehrungssaege-305-mm-30-mm-1800-w-3410488.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003410488PI00/bosch-professional-gcm-340-305-d-kapp-und-gehrungssaege-305-mm-30-mm-1800-w.jpg?x=300&y=300,N,500,500
,2025-12-25-01,R-GoTools,GCM 340-305 D,with saw blade x1,Bosch,Bosch Kapp- und Gehrungssäge GCM 340-305 D,184255,https://www.gotools.de/marken/bosch/bosch-kapp-und-gehrungssaege-gcm-340-305-d_184255_75199,https://asset.conrad.com/media10/isa/160267/c1/-/de/003410488PI00/bosch-professional-gcm-340-305-d-kapp-und-gehrungssaege-305-mm-30-mm-1800-w.jpg?x=300&y=300,N,570.99,570.99
,2025-12-25-01,R-OBI,GCM 340-305 D,with saw blade x1,Bosch,Bosch Professional Kapp- und Gehrungssäge GCM 340-305 D,7863566,https://www.obi.de/p/7863566/bosch-professional-kapp-und-gehrungssaege-gcm-340-305-d,https://asset.conrad.com/media10/isa/160267/c1/-/de/003410488PI00/bosch-professional-gcm-340-305-d-kapp-und-gehrungssaege-305-mm-30-mm-1800-w.jpg?x=300&y=300,N,599.99,599.99
,2025-12-25-01,Bosch,GCM 340-305 D,with saw blade x1,Bosch,GCM 340-305 D,0601B60000,https://www.bosch-professional.com/de/de/products/gcm-340-305-d-0601B60000,https://asset.conrad.com/media10/isa/160267/c1/-/de/003410488PI00/bosch-professional-gcm-340-305-d-kapp-und-gehrungssaege-305-mm-30-mm-1800-w.jpg?x=300&y=300,N,720,720
,2025-12-25-01,R-Bauhaus,GCM 340-305 D,with saw blade x1,Bosch,Kapp- & Gehrungssäge GCM 340-305D,33007238,https://www.bauhaus.at/kapp-gehrungssaegen/bosch-professional-kapp-gehrungssaege-gcm-340-305d/p/33007238,https://asset.conrad.com/media10/isa/160267/c1/-/de/003410488PI00/bosch-professional-gcm-340-305-d-kapp-und-gehrungssaege-305-mm-30-mm-1800-w.jpg?x=300&y=300,N,695,695
,2025-12-25-01,R-Conrad,GCM 8 SDE,with saw blade x1,Bosch,Bosch Professional GCM 8 SDE Kapp- und Gehrungssäge 216 mm 30 mm 1600 W,2620148,https://www.conrad.de/de/p/bosch-professional-gcm-8-sde-kapp-und-gehrungssaege-216-mm-30-mm-1600-w-2620148.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002620148PI00/bosch-professional-gcm-8-sde-kapp-und-gehrungssaege-216-mm-30-mm-1600-w.jpg?x=300&y=300,N,544.92,542.02
,2025-12-25-01,R-OBI,GCM 8 SDE,with saw blade x1,Bosch,Bosch Professional Paneelsäge GCM 8 SDE im Karton,6867436,https://www.obi.de/p/6867436/bosch-professional-paneelsaege-gcm-8-sde-im-karton,https://asset.conrad.com/media10/isa/160267/c1/-/de/002620148PI00/bosch-professional-gcm-8-sde-kapp-und-gehrungssaege-216-mm-30-mm-1600-w.jpg?x=300&y=300,N,579.99,579.99
,2025-12-25-01,R-GoTools,GCM 8 SDE,with saw blade x1,Bosch,Bosch Paneelsäge GCM 8 SDE Professional mit Kreissägeblatt Ø216 Expert for Wood,113388,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/stationaergeraete-tische/stationaergeraete-1/bosch-paneelsaege-gcm-8-sde-professional-mit-kreissaegeblatt-216-expert-for-wood_113388_4377,https://asset.conrad.com/media10/isa/160267/c1/-/de/002620148PI00/bosch-professional-gcm-8-sde-kapp-und-gehrungssaege-216-mm-30-mm-1600-w.jpg?x=300&y=300,N,591.99,591.99
,2025-12-25-01,Bosch,GCM 8 SDE,with saw blade x1,Bosch,GCM 8 SDE,0601B19200,https://www.bosch-professional.com/de/de/products/gcm-8-sde-0601B19200,https://asset.conrad.com/media10/isa/160267/c1/-/de/002620148PI00/bosch-professional-gcm-8-sde-kapp-und-gehrungssaege-216-mm-30-mm-1600-w.jpg?x=300&y=300,N,778,778
,2025-12-25-01,R-Contorion,GCM 8 SDE,with saw blade x1,Bosch,Bosch Paneelsäge GCM 8 SDE,95222516,https://www.contorion.de/p/bosch-paneelsaege-gcm-8-sde-95222516,https://asset.conrad.com/media10/isa/160267/c1/-/de/002620148PI00/bosch-professional-gcm-8-sde-kapp-und-gehrungssaege-216-mm-30-mm-1600-w.jpg?x=300&y=300,N,645.77,645.77
,2025-12-25-01,R-Hornbach,GCM 8 SJL,with saw blade x1,Bosch,"Paneelsäge Bosch Professional GCM 8 SJL inkl. Sägeblatt (Optiline Wood, 216 x 30 x 2,8 mm, 48 Zähne)",8801909,https://www.hornbach.de/p/paneelsaege-bosch-professional-gcm-8-sjl-inkl-saegeblatt-optiline-wood-216-x-30-x-2-8-mm-48-zaehne/8801909/,https://media.hornbach.de/hb/packshot/as.47368877.jpg?dvid=8,N,349,349
,2025-12-25-01,R-OBI,GCM 8 SJL,with saw blade x1,Bosch,Bosch Professional Paneelsäge GCM 8 SJL 1.600 W inkl. Kreissägeblatt Ø 216 mm,1082338,https://www.obi.de/p/1082338/bosch-professional-paneelsaege-gcm-8-sjl-1-600-w-inkl-kreissaegeblatt-216-mm,https://media.hornbach.de/hb/packshot/as.47368877.jpg?dvid=8,N,349.99,349.99
,2025-12-25-01,R-Conrad,GCM 8 SJL,with saw blade x1,Bosch,Bosch Professional GCM 8 SJL Paneelsäge 216 mm 30 mm 1600 W,377093,https://www.conrad.de/de/p/bosch-professional-gcm-8-sjl-paneelsaege-216-mm-30-mm-1600-w-377093.html,https://media.hornbach.de/hb/packshot/as.47368877.jpg?dvid=8,N,407.56,407.56
,2025-12-25-01,R-GoTools,GCM 8 SJL,with saw blade x1,Bosch,Bosch Kapp- und Gehrungssäge | Paneelsäge GCM 8 SJL Professional,113386,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/stationaergeraete-tische/stationaergeraete-1/bosch-kapp-und-gehrungssaege-paneelsaege-gcm-8-sjl-professional_113386_4375,https://media.hornbach.de/hb/packshot/as.47368877.jpg?dvid=8,N,424.99,424.99
,2025-12-25-01,R-OBI,GCM 8 SJL,"with saw blade x1, stand x1",Bosch,Bosch Professional Paneelsäge GCM 8 SJL + Arbeitstisch GTA 2600 im Karton,6868723,https://www.obi.de/p/6868723/bosch-professional-paneelsaege-gcm-8-sjl-arbeitstisch-gta-2600-im-karton,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/115560/middle/IMG-RD-185632-117.jpg.avif,N,499.99,499.99
,2025-12-25-01,R-GoTools,GCM 8 SJL,"with saw blade x1, stand x1",Bosch,Bosch Paneelsäge GCM 8 SJL mit Arbeitstisch GTA 2600 Professional,115560,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/fachhandels-sondertypen/bosch-paneelsaege-gcm-8-sjl-mit-arbeitstisch-gta-2600-professional_115560_6549,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/115560/middle/IMG-RD-185632-117.jpg.avif,N,572.99,572.99
,2025-12-25-01,Bosch,GCM 8 SJL,with saw blade x1,Bosch,GCM 8 SJL,0601B19100,https://www.bosch-professional.com/de/de/products/gcm-8-sjl-0601B19100,https://media.hornbach.de/hb/packshot/as.47368877.jpg?dvid=8,N,589,589
,2025-12-25-01,R-Toolineo,GCM 8 SJL,"with saw blade x1, stand x1",Bosch,"Bosch - Paneelsäge GCM 8 SJL, mit Arbeitstisch GTA 2600 Professional",V00000000085145,https://toolineo.de/kapp-und-gehrungssaege-gcm-8-sjl-gta-2600-0615990fv8-v00000000085145-prdV00000000085145,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/115560/middle/IMG-RD-185632-117.jpg.avif,N,635.46,635.46
,2025-12-25-01,R-GoTools,GCM 8 SJL,"with saw blade x1, wet/dry vacuum cleaner x1",Bosch,Bosch Kapp- und Gehrungssäge GCM 8SJL + Nass-/Trockensauger GAS 35 L SFC+ im Set,120511,https://www.gotools.de/gt-specials/gotools-exclusives/bosch-kapp-und-gehrungssaege-gcm-8sjl-nass-trockensauger-gas-35-l-sfc-im-set_120511_11509,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120511/middle/120511-0601B19100---06019C3000.jpg.avif,N,888.99,888.99
,2025-12-25-01,R-GoTools,GCM 8 SJL,"with saw blade x1, wet/dry vacuum cleaner x1",Bosch,Bosch Kapp- und Gehrungssäge GCM 8 SJL + Nass-/Trockensauger GAS 35 M AFC im Set,120514,https://www.gotools.de/gt-specials/gotools-exclusives/bosch-kapp-und-gehrungssaege-gcm-8-sjl-nass-trockensauger-gas-35-m-afc-im-set_120514_11512,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120511/middle/120511-0601B19100---06019C3000.jpg.avif,N,1057.99,1057.99
,2025-12-25-01,R-Contorion,GCM 8 SJL,with saw blade x1,Bosch,Bosch Paneelsäge GCM 8 SJL mit Kreissägeblatt 216 x 30 mm,10023229,https://www.contorion.de/p/bosch-paneelsaege-gcm-8-sjl-mit-kreissaegeblatt-216-x-30-mm-10023229,https://media.hornbach.de/hb/packshot/as.47368877.jpg?dvid=8,N,508.87,508.87
,2025-12-25-01,R-Contorion,GCM 8 SJL,"with saw blade x1, stand x1",Bosch,Bosch Paneelsäge GCM 8 SJL und Arbeitstisch GTA 2600 in Karton,66813377,https://www.contorion.de/p/bosch-paneelsaege-gcm-8-sjl-und-arbeitstisch-gta-2600-in-karton-66813377,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/115560/middle/IMG-RD-185632-117.jpg.avif,N,659.99,659.99
,2025-12-25-01,R-GoTools,GCM 8 SJL,"with saw blade x1, battery x1, stand x1",Bosch,Bosch Paneelsäge GCM8SJL + Arbeitstisch GTA2600 + Nass-/Trockensauger GAS35LSFC+,120512,https://www.gotools.de/gt-specials/gotools-exclusives/bosch-paneelsaege-gcm8sjl-arbeitstisch-gta2600-nass-trockensauger-gas35lsfc_120512_11510,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120512/middle/120512-0615990FV8---06019C3000-neu.jpg.avif,N,1008.99,1008.99
,2025-12-25-01,R-GoTools,GCM 8 SJL,"with saw blade x1, stand x1, stand x1",Bosch,Bosch Paneelsäge GCM8SJL + Arbeitstisch GTA2600 + Nass-/Trockensauger GAS35M AFC,120513,https://www.gotools.de/gt-specials/gotools-exclusives/bosch-paneelsaege-gcm8sjl-arbeitstisch-gta2600-nass-trockensauger-gas35m-afc_120513_11511,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120512/middle/120512-0615990FV8---06019C3000-neu.jpg.avif,N,1177.99,1177.99
,2025-12-25-01,R-Conrad,GCM 80 SJ,with saw blade x1,Bosch,Bosch Professional GCM 80 SJ Paneelsäge 216 mm 30 mm 1400 W,3387635,https://www.conrad.de/de/p/bosch-professional-gcm-80-sj-paneelsaege-216-mm-30-mm-1400-w-3387635.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002840512PI00/bosch-professional-gcm-80-sj-paneelsaege-216-mm-30-mm-1400-w.jpg?x=300&y=300,N,184.87,184.87
,2025-12-25-01,R-Bauhaus,GCM 80 SJ,with saw blade x2,Bosch,Paneelsäge GCM 80 SJ,30433773,https://www.bauhaus.at/kapp-gehrungssaegen/bosch-professional-paneelsaege-gcm-80-sj/p/30433773,https://media.cdn.bauhaus/m/1508558/15.jpg,N,198,198
,2025-12-25-01,R-Hornbach,GCM 80 SJ,with saw blade x2,Bosch,"Paneelsäge Bosch Professional GCM 80 SJ inkl. 2x Kreissägeblatt 216 x 30 x 2,8 mm",10633932,https://www.hornbach.de/p/paneelsaege-bosch-professional-gcm-80-sj-inkl-2x-kreissaegeblatt-216-x-30-x-2-8-mm/10633932/,https://media.cdn.bauhaus/m/1508558/15.jpg,N,198,198
,2025-12-25-01,R-Conrad,GCM 80 SJ,with saw blade x2,Bosch,Bosch Paneelsäge GCM 80 SJ 1.400 W - 0601B19001,2840512,https://www.conrad.de/de/p/bosch-paneelsaege-gcm-80-sj-1-400-w-0601b19001-2840512.html,https://media.cdn.bauhaus/m/1508558/15.jpg,N,198.36,198.36
,2025-12-25-01,R-toom,GCM 80 SJ,with saw blade x2,Bosch,Kapp- und Gehrungssäge 'GCM 80 SJ Professional' 1400 W,1491184,https://toom.de/p/kapp-und-gehrungssaege-gcm-80-sj-professional-1400-w/1491184,https://media.cdn.bauhaus/m/1508558/15.jpg,N,199,199
,2025-12-25-01,R-OBI,GCM 80 SJ,with saw blade x2,Bosch,Bosch Professional Paneelsäge GCM 80 SJ 1.400 W inkl. 2 Sägeblätter Ø 216 mm,8632267,https://www.obi.de/p/8632267/bosch-professional-paneelsaege-gcm-80-sj-1-400-w-inkl-2-saegeblaetter-216-mm,https://media.cdn.bauhaus/m/1508558/15.jpg,N,199.99,199.99
,2025-12-25-01,R-Hellweg,GCM 80 SJ,with saw blade x2,Bosch,Bosch Professional  Paneelsäge GCM 80 SJ,298958,https://www.hellweg.de/a/bosch-professional-paneelsaege-gcm-80-sj-298958,https://media.cdn.bauhaus/m/1508558/15.jpg,N,249,249
,2025-12-25-01,Bosch,GCM 80 SJ,with saw blade x2,Bosch,GCM 80 SJ,0601B19001,https://www.bosch-professional.com/de/de/products/gcm-80-sj-0601B19001,https://media.cdn.bauhaus/m/1508558/15.jpg,N,264,264
,2025-12-25-01,R-Hellweg,GCM 800 SJ,with saw blade x1,Bosch,Bosch Professional   Paneelsäge GCM 800 SJ 240 V,915023,https://www.hellweg.de/a/bosch-professional-paneelsaege-gcm-800-sj-240-v-915023,https://cdn.hellweg.digital/media/f9/46/2b/1759075913/915023_Bosch_Professional_Paneelsaege_GCM_800_SJ_240_V_0601B19000_01.jpg.jpg,N,249,249
,2025-12-25-01,R-GoTools,GCM 800 SJ,with saw blade x1,Bosch,Bosch Kappsäge | Paneelsäge GCM 800 SJ Professional,113383,https://www.gotools.de/marken/bosch/elektrowerkzeugfuerprofis/stationaergeraete-tische/stationaergeraete-1/bosch-kappsaege-paneelsaege-gcm-800-sj-professional_113383_4372,https://cdn.hellweg.digital/media/f9/46/2b/1759075913/915023_Bosch_Professional_Paneelsaege_GCM_800_SJ_240_V_0601B19000_01.jpg.jpg,N,299.99,299.99
,2025-12-25-01,R-GoTools,GCM 800 SJ,"with saw blade x1, wet/dry vacuum cleaner x1",Bosch,Bosch Paneelsäge GCM 800 SJ + Bosch Nass-/Trockensauger GAS 35 L SFC+ im Set,120509,https://www.gotools.de/gt-specials/gotools-exclusives/bosch-paneelsaege-gcm-800-sj-bosch-nass-trockensauger-gas-35-l-sfc-im-set_120509_11507,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120509/middle/120509-0601B19000---06019C3000.jpg.avif,N,695.99,695.99
,2025-12-25-01,R-GoTools,GCM 800 SJ,"with saw blade x1, wet/dry vacuum cleaner x1",Bosch,Bosch Paneelsäge GCM 800 SJ + Bosch Nass-/Trockensauger GAS 35 M AFC im Set,120510,https://www.gotools.de/gt-specials/gotools-exclusives/bosch-paneelsaege-gcm-800-sj-bosch-nass-trockensauger-gas-35-m-afc-im-set_120510_11508,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120509/middle/120509-0601B19000---06019C3000.jpg.avif,N,858.99,858.99
,2025-12-25-01,R-Conrad,GTM 12 JL,with saw blade x1,Bosch,Bosch Professional Bosch Power Tools Kapp- und Gehrungssäge 305 mm,2148558,https://www.conrad.de/de/p/bosch-professional-bosch-power-tools-kapp-und-gehrungssaege-305-mm-2148558.html,https://media.hornbach.de/hb/packshot/as.46569224.jpg?dvid=8,N,619.79,617.65
,2025-12-25-01,Bosch,,,Bosch,GTA 2500 W,0601B12100,https://www.bosch-professional.com/de/de/products/gta-2500-w-0601B12100,https://www.bosch-professional.com/de/de/ocsmedia/56268-54/product-image/265x265/transport-und-arbeitstisch-gta-2500-w-0601b12100.png,Y,446,446
,2025-12-25-01,Bosch,,,Bosch,GTA 3800,0601B24000,https://www.bosch-professional.com/de/de/products/gta-3800-0601B24000,https://www.bosch-professional.com/de/de/ocsmedia/72342-54/product-image/265x265/arbeitstisch-gta-3800-0601b24000.png,Y,305,305
